 Brevard ; Broward ; Clay ; Alachua ; Duval ; Indian ; Manatee ; Miami ; Palm Beach ; St. Lucie ; Volusia 
192108,12;188014,06;114356,7;3825,91;188636,22;188837,22;276687,27;697428,08;230965,24;311521,01;226606,59
201499,7;258901,28;396161,83;3286,13;177565,18;190679,88;389630,22;423936,88;506984,13;265027,69;211533,82
190944,32;145790,08;300986,91;40212,38;185824,7;189527,9;179535,24;531814,71;510795,53;291759,18;222416
193613,29;240204,24;174577,92;130760,75;187575,95;188858,1;178370,19;74151,61;464426,69;142972,73;213959,83
186654,53;199886,76;209626,18;86856,07;188013,77;189437,47;209545,06;399696,23;462416,26;230370,48;249752,26
193822,91;33124,88;180939,93;96132,43;183360,9;188737,26;267005,32;340393,81;614623,2;232492,98;178649,9
197476,97;219313,6;166510,73;52759,76;182377,09;189324,45;281439,18;280021,38;380599,95;181902,08;260724,22
191223,95;113810,73;315432,68;47057,33;183851,49;189800,63;280634,6;425906,84;393427,88;294818,72;290337,08
185209,59;313902,63;108105,93;2659,27;192489,18;190421,43;18788,88;428604,36;531708,78;153226,8;104747,77
212668,89;125885,62;185744,63;70902,64;184704,8;189663,3;196106,31;905986,36;546757,25;296675,01;139312,61
175880,42;134806,7;252723,16;94289,23;190700,04;190617,98;320997,71;519419,45;646080,84;226386,25;178264,05
186501,62;189878,63;139137,6;57919,74;198667,99;191282,63;327158,45;293917,17;379781,09;53753,61;4166,83
189139,32;272577,48;378317,33;228267,76;187906,08;189142,45;203806,67;326980,2;436530,77;247439,5;225824,55
197491,88;293636,08;197224,14;114516,86;191316,47;189450,42;211935,13;401521,68;451336,23;111073,51;96392,77
193842,3;167489,8;403016,71;56122,58;190345,13;189636,1;218560,91;335402,41;515421,9;289601;290349,83
214814,06;468865,82;187156,77;59356,24;192256,02;188786,84;41571,6;584395,37;361388,84;146434,25;87453,03
200960,51;169982,29;247459,61;17868,65;193633,94;190466,96;229429,91;417056,03;665109,79;117856,22;217264,53
201005,42;247474,77;197351,26;170634,07;191021,35;190096,01;190601,59;268978,46;557494,48;205222,68;258214,12
183550,7;194426,68;155159,16;7679,04;185419,86;191425,33;198403,61;358223,69;408006,86;372915,76;98959,54
181964,6;174382,6;110926,32;35742,98;187981,01;189178,38;199252,31;348243,43;660207,1;215389,04;244876,85
176935,88;186153,54;235280,45;64914,77;189144,48;190982,63;305087,38;428872,11;497137,79;251441,78;328701,37
193976,83;101553,15;323128;64734,88;195030,28;191060,83;217801,12;186964,4;474293,42;355142,92;243986,29
168607,62;357295,45;167559,86;148619,7;191551,28;189761,69;110903,71;551146,94;473707,66;185072,65;100704,66
188542,89;107406,04;64939,95;181955,69;183455,25;188746,68;380146,21;219283,49;678638,65;151466,19;210886,01
209208,12;224551,84;164128,06;60858,23;184210,56;188958,36;9675,66;278688,61;223148,13;332215,07;213623,71
201921,14;21365,59;125393,36;225695,7;190916,91;189686,91;319075,86;247851,82;760409,36;132633,08;70303,95
183623,81;247102,12;255894,89;124168,99;190701,09;189406,03;189164,06;169362,02;554649,12;122431,01;354370,31
176444,33;249814,87;82588,71;32883,15;193085,97;189676,74;246391,8;276826,63;594763,34;171519,34;198634,54
212768,07;162297,96;210816,64;83375,22;199604,39;189600,32;175071,2;509198,95;622360,44;196333,71;258971,86
187778,04;34445,66;192927,05;92146,85;187283,25;190030,82;387403,88;496824,56;329540,14;203754,16;107217,48
192624,97;240846,39;73787,81;88453,67;187655,02;190129,61;276948,64;447827,76;523941,44;225838,71;277409,5
203661,14;339943,95;213995,04;113718,62;190559,25;190533,11;230455,08;529502,48;763243,72;310959,96;102010,34
194956,27;229900,08;25294,95;113178,98;187493,7;191602,05;91918,07;592306,63;299378,44;184561,56;226706
180325,46;148330,97;216636,19;169861,96;189590,26;191605,73;315135,89;175323,79;539092,92;136133,63;203280,23
182069,5;229859,79;265253,77;53698,83;187766,48;190450,36;357445,88;635168,33;601650,52;119457,01;264626,63
175977,15;193776,69;321650,56;242204,19;186797,6;188673,26;207063,43;429807,55;683358,79;225492,92;257747,84
196634,43;280275,75;197387,47;26875,43;185781,67;189723,74;84717,79;369334,28;459663,09;218686,7;91657,8
184082,88;42133,27;335238,88;55650,9;190750,16;189669,96;218329,18;158813,96;646136,58;331319,54;275995,92
197959,09;313986,94;213953,12;31620,52;181813,72;191935,46;297402,71;448457,26;140432,9;202566,06;212213,53
189318,78;222240,01;283169,71;123812,13;184829,48;191575,16;197834,34;441694,42;413616,92;185799,52;200625
187404,96;263621,08;325243,07;28924,1;186894,25;189962,53;405729,09;4882,58;716973,76;27143,77;175229,96
194906,38;121427,29;174000,68;7394,95;189538,06;190283,39;200396,76;472002,25;469881,18;258363,13;141014,75
213863,16;113960,95;291713,93;51507,35;189374,78;190735,69;338824,39;563434,01;519399,44;399334,57;420223,5
195792,96;136758,07;261621,51;163687,45;183490,01;190393,32;146133,5;174408,09;445913,83;315750,87;40067,87
184200,94;213912,9;248269,88;76713,26;185345,79;190587,16;261420,08;616721,64;558635,73;211636,9;216717,13
185113,47;417543,26;37613,18;194986,06;188637,79;189301,91;187519,65;130829,15;410522,29;272345,44;251738,95
186137,26;175976,92;387363,39;129942,3;186998,62;190790,08;10584,28;343188,57;490896,01;137588,86;374024,87
184703,55;5118,05;109176,39;9409,82;187959,86;190131,62;135210,3;283351,85;515861,28;181792;248960,03
172123,12;290220,06;241208,67;53324,11;191309,74;188350,77;221939,11;364931,02;681518,63;220134,03;154875,06
197427,38;296751,21;347469,33;138360,57;188783,13;189666,98;144024,47;827878,09;786920,6;175926,91;101111,59
199795,54;351750,46;100850,16;141392,3;193468,67;189089,58;186222,91;554533,03;551788,51;290489,63;246964,5
166721,86;197066,16;334202,85;35040,29;190054,05;191401,84;251704,35;345901,58;369620,37;116957,27;228198,32
184090,06;264609,69;219118,73;8389,4;187497,82;190684,81;201500,96;274202,78;671527,36;192725,57;154530,87
188875,75;379907,9;6543,33;23751,06;191658,77;189532,09;181813,41;168790,58;618134,58;165045,98;115309,97
191542,77;60061,3;323320,1;128091,72;183264,67;189922,22;201758,9;403486,91;509673,85;184664,48;283131,06
199763,91;225538,17;198907,63;108940,87;196596,47;189751,91;157780,7;309618,07;563077,62;261395,01;79035,46
199055,09;284774,17;236926,69;345650,72;189596,47;191008,61;256018,62;116850,89;512178,86;66086,54;212394,38
169370,03;110526,61;148815,77;125503,03;189890,79;190547,07;220637,65;268895,37;638923,27;209653,62;129440,41
193302,34;297387,23;224259,36;109196,25;194632,83;189933,69;212653,14;291087,24;445832,96;279298,1;187961,61
179437;205412,09;189789,08;38614,43;196555,92;188769,52;202782,45;158029;604489,54;176858,98;277504,89
186473,54;454593,19;83972,69;93345,97;186015,35;190087,02;162903,06;711147,92;486290,64;152623,98;250729,7
176556,45;190604,42;344377;8465,88;187372,8;190321,14;230597,29;368142,91;332905,38;117188,38;37480,53
200928,01;250339,04;247023,2;120982,7;190320,36;189772,63;219784,43;266697,56;506591,99;250415,48;245046,61
195641,61;77874,98;128752,87;129645,37;194068,71;190108,21;214895,76;234119,78;566194,47;120607,19;178418,04
167438,82;88624,88;286734,91;50014,29;189405,76;188857,67;141320,17;418079,94;520004,12;322487,5;266115,05
196029,98;316089,58;175086,09;29850,04;185470,42;189392,74;180784,16;475086,4;567600,14;241721,72;296602,72
183066,17;198228,69;216580,06;6336,56;192480,53;190292,09;155879,5;293832,19;380575,66;258257,24;237049,61
172353,3;335108,5;443367,19;120921,01;195629,98;189278;154003,16;453299,3;446651,88;277439,29;206141,08
186123,63;211457,06;170615,8;66524,48;190091,07;189851,98;110912,29;498991,16;534734,53;293153,61;184069,02
172624,2;235020,36;385952,87;6965,71;185064,65;189948,31;179998,4;429660,83;498097,59;140581,77;137656,87
182023,92;296951,06;135956,97;35877,1;182892,73;189575,01;218430,15;391775,85;554653,67;119967,07;259511,38
193148,63;118429,37;189199,72;161653,58;190248,83;190286;262013,93;524487,43;274592,13;198670,58;165328,03
193775,42;327522,13;344875,52;218131,71;198032,67;191097,74;257135,91;382112,98;720119,3;155469,21;159383
187536,22;271645,77;301160,09;37148,9;187927,91;189964,56;59006,45;526519,16;655779,26;190063,93;285542,23
195488,53;212013,47;374810,33;19330,72;190282,41;189685,45;196262,86;465065,32;375167,66;181482,63;92602,77
185230,61;287173;250574,66;21771,61;186391,96;189337,61;255325,66;518786,14;559991,59;132354,43;79794,37
186729,84;130529,79;270786,99;73643,63;190146,08;190086,93;295477,04;457645,34;655497,5;185651,22;303251,28
191139,25;178619,41;233557,38;20424,78;185705,47;191233,24;241069,2;59734,56;444687,4;288821,34;206769,5
180193,47;267718,82;345821,92;42955,95;181832;190349,59;93604,86;641453,24;532780,73;277522,76;104557,69
170253,39;253852,66;303819,98;271190,86;188787,22;190254,55;96633,46;270214,67;603836,57;55663,55;272160,61
173222,7;225842,52;282433,35;73163,41;191380,62;189974,81;213245,03;433354,29;73133,72;181732,17;32349,45
183059,32;111460,24;292854,27;108998,22;190213,04;189932,88;403413,35;692536,78;756423;169499,12;136511,83
194143,3;285032,34;220414,19;153672,43;186009,46;189654,54;172420,53;442937,47;601964,41;66562,47;215847,35
192211,65;240344,06;162871,44;78289,12;190338,36;190072,29;313137,85;126324,35;293315,51;287238,93;344846,57
185128,51;163467,91;211738,51;76386,97;183778,85;190861,73;353060,33;741465,6;346737,32;120730,86;121513,75
188708,45;208743,28;229554,48;104912,89;197270,23;190463,71;73291,2;405773,23;429570,23;102449,63;224479,62
188729,51;289538,71;217550,47;50774,27;191078,19;189903,34;264768,74;476394,2;439480,38;232191,59;277663,32
173445,04;289868,52;221018,65;31642,22;185942,28;190084,65;127413,83;313220,13;233045,04;132395,1;140602,92
189607,12;131738,01;51439,2;9883,81;194770,83;190743,31;123045,06;276192,16;424446,1;155056,05;275324,72
168484,14;121079,15;447652,48;149819,8;194801,03;191462,65;207218,41;313696,31;311831,63;184888,82;265897,99
192894,19;126543,27;205204,53;59855,48;193306,85;188574,58;162748,39;481105,75;187106,81;182478,37;78985,05
196574,95;180276,69;182724,75;61780,01;193534,7;190598,64;204139,71;555982;736102,27;181328,79;156165,53
184955,08;270173,14;134991,03;3504,15;199153,13;191071,31;197682,18;508249,91;380583,7;310981,75;193977,31
199104,96;225973,78;244755,78;78330,27;191680,29;190405,15;113906,08;180039,28;442764,53;305551,53;315809,77
171918,53;193733,17;292902,43;43126,19;192075,45;188137,56;263882,55;664355,16;581607,67;326797,06;209757,69
190756,3;91235,4;280411,65;76879;186721,29;189244,68;208879,57;407842,4;552543,62;324054,75;280848,62
192534,69;74744,21;124518,33;134935,73;190629,98;189757,11;244368,97;461524,67;545325,49;200325,45;253563,37
168671,94;158794,31;230064,64;11356,87;187453,42;188956,38;182535,43;502399,86;380006,76;220543,62;246303,16
178050,53;332216,46;297050,27;91845,19;187794,62;189704,63;95551,61;367529,42;480262,61;214420,35;123587,09
195051,7;144627,14;350506,4;24964,23;198986,67;191235,12;83586,35;616635,08;368047,01;327496,31;295950,42
195324,58;166315,09;198132,31;16814,72;189802,78;188559,08;285754,88;226524,75;475235,65;239252,76;194691,2
189136,37;150562,29;63220,23;22978,42;187827,68;189785,17;295582,5;208431,48;404006,69;311973,6;148214,21
175746,81;221492,94;350530,87;116408,23;194350,53;189668,72;185530,42;166421,37;743142,06;205912,96;295416,47
200143,54;123043,37;91943,1;11088,8;184992,81;189807,6;149768,08;496788,41;514635,63;219419,11;134775,67
198489,15;154426,28;170681,38;29761,93;187758,86;190332,15;1185,93;223740,3;606053,56;158532,09;211674,12
182255,09;287983,81;152361,02;108499,56;201228,24;190351,53;82231,01;343629,37;634617,24;203015,62;181598,57
191300,25;233077,65;96508,58;24981,13;198991,64;190525,09;284259,65;444853,89;301925,35;348499,59;236279,81
188665,07;271488,09;226527,34;66713,8;191922,24;189722,39;247103,03;341003,33;573883,71;189340,79;235157,84
188615,68;123924,31;345189,72;104358,63;187897,04;188659,09;210317,06;238804,49;563635,49;184771,5;136829,07
202496,1;128758,41;32715,1;14338,61;191829,73;190208,73;208682,68;323576,01;340421,67;223852,13;120380,57
200439,91;203562,1;340996,03;110064,9;202100,11;188522,05;110360,71;583123,93;543009,45;277151,78;217425,23
205025,39;21137,28;388327,53;105452,19;192378,09;191398,17;156339,56;541529,31;648204,75;278313,44;214107,67
194870,6;169095,63;112857,85;110247,21;194493,27;189534,56;87258,67;221476,55;779916,95;179134,75;270759,37
179872,71;257964,16;172545,5;4243,66;183744,1;189111,45;158054,49;356765,7;714050,34;269124,02;174275,45
185440,27;236222,78;138843,72;169321,23;184905,43;190422,21;197909,35;477063,11;609554,72;162327,3;199410,32
190855,42;189715,28;245669,36;589,13;186408,99;191245,37;136667,46;240001,79;706125,89;106815,11;76413,27
177757,84;203511,94;361490,84;22300,05;194638,55;190318,35;231536,5;241384,12;649536,46;117655,5;296380,72
186350,4;100723,57;183191,61;77443,85;196071,98;190250,7;76737,81;358995,58;383787,25;128712,39;190723,08
181723,42;259225,91;205763,02;35353,75;195709,01;189102,26;161108,19;647895,98;451972,52;223262,4;216012,01
186358,78;351425,52;88316,79;10038,22;187198,93;190033,83;88930,74;166404,35;377368,98;191991,73;300319,86
196841,4;129771,2;185214,66;200133,45;185392,28;190688,23;267277,19;643102,21;633244,62;215738,12;201235,95
192067,61;411771,82;366634,92;173578,32;188420,11;189369,38;231385,01;554086,56;476569,62;276745,9;265931,54
211437,86;164457,53;200209,07;68039,22;197308,98;190121,04;275670,22;462698,17;340189,87;144404,69;231254,44
175777,67;216469,53;279585,38;38941,8;188197,49;189353,27;72635,5;498106,63;444479,78;119100,33;224710,9
178109,19;118546,9;172508,92;13084,45;185582,31;188859,81;226438,02;543217,46;369307,25;268456,49;106239,87
181751,35;260678,61;154842,82;57704,87;195306,16;190178,57;166346,05;316903,27;636267,89;236696,47;138664,9
177234,49;124896,17;274638,93;229882;189078,44;190164,18;157849,31;652122,21;441051,7;132511,18;256778,34
195020,17;186048,55;142172,81;45981,32;183900,27;189569,87;178684,16;73776,43;710429,53;209509,7;203509,76
197785,33;219531,63;192492,76;43632,22;179843,76;188611,35;205759,04;318341,1;668413,41;206669,66;207258,03
200136,54;303616,15;304937,06;28188,46;184115,54;188911,84;111170,99;243917,51;288393,93;254852,92;203911,77
183160,3;172685,12;96082,86;28125,63;194232,68;190462,81;168741,4;552610,01;360618,55;247981,13;245623,44
189669,15;284386,68;271243,55;182195,2;196725,17;188011,15;346095,31;346374,67;427348,22;172072,49;336227,28
206885,91;261914,53;238339,41;35470,92;180869,37;190514,49;223644,7;272704,22;605790,59;196180,64;296998,77
191357,71;234519,47;393829,46;38361,3;197823,19;189280,82;189322,61;594095,32;440130,25;189237,2;219996,69
209194,74;168036,51;332582,96;577,82;188053,61;189505,18;175967,95;610470,72;410389,6;308839,52;287685,88
206416,08;178107,86;301294;71801,3;194161,06;189468,01;172341,52;451724,82;394674,95;154732,9;187287,24
178722,05;314610,87;297086,86;24641,29;187399,9;190894,43;206962,74;608114,78;755807,07;154399,32;183869,38
193722,12;128992,84;307471,96;71366,76;186575,96;190576,51;169481,02;688403,3;677341,37;279056,64;280188,8
186478,88;66197,84;234640,37;56771,83;194381,53;190644,3;120511,57;634375,78;539036,1;237434,59;111750,84
201163,12;130064,43;185080,5;93772,64;190657,24;188992,08;122904,56;373016,81;422709,94;326729,58;315775,23
196520,5;272141,17;308361,78;106374,16;199300,91;190812,28;244833,9;558602,3;661878,93;39293,44;192383,07
199095,72;239141,56;169138,26;14575,15;186889,05;191278,87;242059,84;566566,17;267384,92;256234,44;235145,01
182800,73;103403,31;331443,05;48080,14;192323,63;189433,58;79940,64;487389,35;452007,05;143566,88;170519,28
187328,78;158920,51;218530,33;110263,67;187855,09;190009,91;23848,91;432870,24;429797,7;169425,83;320418
192898,01;328424,18;178787,87;108324,2;196647,6;190000,12;250984,8;400034,82;574769,15;352710,47;180404,72
190852,52;415378,98;270544,52;120098,96;191554,47;189748,65;33339,21;604928,36;483938,85;110699,29;170416,88
189238,08;228190,77;130158,72;90009,51;196209,09;189287,48;28885,49;753121,25;629259,08;227173,66;153831,9
184868,1;265016,64;260239,21;106647,05;182617,48;189921,53;205365,43;351474,43;463716,36;181026,97;206288,3
186021,49;174648,16;101794,51;98149,8;198063,38;191831,53;241777,49;222000,61;558141,16;310678,8;175657,76
197406,09;166519,49;109048,79;73254,27;193047,89;188047,67;200347,71;243870;654624,27;133222,21;231869,07
192090,33;454563;205862,19;163166,52;184337,99;189835,48;256564,87;308528,09;494766,8;229721,52;318165,39
180399,82;218790,4;224218,26;91109,47;188511,71;189740,07;121533,82;385086,74;456109,16;107033,58;275016,31
192644,7;208626,06;281920,54;145711,15;184613,09;190855,86;99506,34;346981,9;576509,86;45310,95;246397,47
196507,49;166483,59;263785,12;133583,28;191070,09;190614,51;284860,84;377212,09;621369,81;204799,01;195953,58
191345,66;150140,14;365480,95;123826,02;192460,06;188583,75;262553,25;390621,45;521639,49;49062,82;205862,44
193295,52;153005,44;145864,61;62723,37;190423,09;190265;190279,56;400578,71;741767,8;205749,54;275807,49
204390,54;276402,73;159078,8;60911,76;176842,09;189756,79;183483,07;745005,13;387010,61;105302,06;246195,25
206568,1;171854,39;158299,67;78500,09;187906,95;189578,48;29328,21;611669,93;614899,24;259782,34;208359,2
184125,05;150742,81;267184,49;34526,43;190085,52;190271,48;139235,38;254167,32;542761,3;239319,89;179362,44
177461,6;218712,93;297148,24;6965,09;177468,66;191387,1;122212,78;531299,91;636009,69;146384,78;308913,04
183437,63;149080,27;332451,52;65836,99;186121,1;190935,23;240381,78;291081,28;807802,86;320249,68;149664,32
187368,48;329956,67;91580,77;226839,15;193002,63;190794,21;230972,03;618097,6;532831,47;208816,45;96718,06
194967,1;232924,18;304477,93;136990,72;193086,18;189808,44;116262,03;533421,54;596109,86;145060,62;186048,51
